fecha,cod_ine,municipio,confirmados
2020-10-03,60501,San Lorenzo,1
2020-10-03,60502,El Puente,15
2020-10-03,60601,Entre Ríos,2
2020-10-04,60101,Tarija,32
2020-10-04,60201,Padcaya,2
2020-10-04,60202,Bermejo,67
2020-10-04,60301,Yacuiba,16
2020-10-04,60302,Caraparí,3
2020-10-04,60303,Villa Montes,18
2020-10-05,60101,Tarija,43
2020-10-05,60201,Padcaya,17
2020-10-05,60202,Bermejo,63
2020-10-05,60301,Yacuiba,4
2020-10-05,60302,Caraparí,4
2020-10-05,60303,Villa Montes,2
2020-10-05,60601,Entre Ríos,2
2020-10-06,60101,Tarija,51
2020-10-06,60202,Bermejo,95
2020-10-06,60301,Yacuiba,2
2020-10-06,60302,Caraparí,3
2020-10-06,60303,Villa Montes,24
2020-10-06,60601,Entre Ríos,2
2020-10-07,60101,Tarija,17
2020-10-07,60202,Bermejo,10
2020-10-07,60301,Yacuiba,4
2020-10-07,60302,Caraparí,1
2020-10-07,60303,Villa Montes,14
2020-10-08,60101,Tarija,45
2020-10-08,60201,Padcaya,1
2020-10-08,60202,Bermejo,12
2020-10-08,60301,Yacuiba,1
2020-10-08,60302,Caraparí,1
2020-10-08,60303,Villa Montes,18
2020-10-09,60101,Tarija,16
2020-10-09,60202,Bermejo,4
2020-10-09,60301,Yacuiba,3
2020-10-09,60302,Caraparí,1
2020-10-09,60303,Villa Montes,3
2020-10-10,60101,Tarija,46
2020-10-10,60202,Bermejo,10
2020-10-10,60301,Yacuiba,4
2020-10-10,60302,Caraparí,2
2020-10-10,60303,Villa Montes,32
2020-10-11,60101,Tarija,20
2020-10-11,60201,Padcaya,2
2020-10-11,60202,Bermejo,4
2020-10-11,60302,Caraparí,4
2020-10-11,60303,Villa Montes,20
2020-10-12,60101,Tarija,22
2020-10-12,60202,Bermejo,3
2020-10-12,60301,Yacuiba,2
2020-10-12,60303,Villa Montes,5
2020-10-13,60101,Tarija,26
2020-10-13,60202,Bermejo,3
2020-10-13,60301,Yacuiba,7
2020-10-13,60302,Caraparí,5
2020-10-13,60303,Villa Montes,17
2020-10-14,60101,Tarija,28
2020-10-14,60202,Bermejo,8
2020-10-14,60302,Caraparí,3
2020-10-14,60303,Villa Montes,7
2020-10-14,60501,San Lorenzo,3
2020-10-15,60101,Tarija,12
2020-10-15,60202,Bermejo,12
2020-10-15,60301,Yacuiba,7
2020-10-15,60302,Caraparí,2
2020-10-15,60303,Villa Montes,12
2020-10-16,60101,Tarija,47
2020-10-16,60202,Bermejo,5
2020-10-16,60303,Villa Montes,24
2020-10-17,60101,Tarija,24
2020-10-17,60202,Bermejo,2
2020-10-17,60301,Yacuiba,3
2020-10-17,60302,Caraparí,5
2020-10-17,60303,Villa Montes,16
2020-10-19,60101,Tarija,23
2020-10-19,60302,Caraparí,1
2020-10-20,60101,Tarija,25
2020-10-20,60202,Bermejo,1
2020-10-20,60303,Villa Montes,9
2020-10-21,60101,Tarija,14
2020-10-21,60202,Bermejo,5
2020-10-21,60301,Yacuiba,4
2020-10-21,60302,Caraparí,6
2020-10-21,60303,Villa Montes,9
2020-10-21,60501,San Lorenzo,1
2020-10-22,60101,Tarija,38
2020-10-22,60202,Bermejo,3
2020-10-22,60301,Yacuiba,1
2020-10-22,60302,Caraparí,1
2020-10-22,60303,Villa Montes,29
2020-10-22,60601,Entre Ríos,1
2020-10-23,60101,Tarija,14
2020-10-23,60201,Padcaya,1
2020-10-23,60202,Bermejo,6
2020-10-23,60301,Yacuiba,2
2020-10-23,60302,Caraparí,4
2020-10-23,60303,Villa Montes,10
2020-10-24,60101,Tarija,20
2020-10-24,60202,Bermejo,5
2020-10-24,60301,Yacuiba,4
2020-10-24,60302,Caraparí,3
2020-10-24,60303,Villa Montes,17
2020-10-24,60601,Entre Ríos,1
2020-10-25,60101,Tarija,13
2020-10-25,60202,Bermejo,1
2020-10-25,60303,Villa Montes,5
2020-10-26,60101,Tarija,12
2020-10-26,60202,Bermejo,1
2020-10-26,60301,Yacuiba,4
2020-10-26,60303,Villa Montes,1
2020-10-27,60101,Tarija,8
2020-10-27,60202,Bermejo,4
2020-10-27,60301,Yacuiba,2
2020-10-27,60302,Caraparí,8
2020-10-27,60303,Villa Montes,27
2020-10-28,60101,Tarija,34
2020-10-28,60201,Padcaya,1
2020-10-28,60202,Bermejo,1
2020-10-28,60301,Yacuiba,2
2020-10-28,60303,Villa Montes,13
2020-10-29,60101,Tarija,21
2020-10-29,60202,Bermejo,1
2020-10-29,60301,Yacuiba,1
2020-10-29,60303,Villa Montes,15
2020-10-30,60101,Tarija,24
2020-10-30,60201,Padcaya,1
2020-10-30,60202,Bermejo,4
2020-10-30,60301,Yacuiba,1
2020-10-30,60302,Caraparí,3
2020-10-30,60303,Villa Montes,4
2020-10-31,60101,Tarija,19
2020-10-31,60201,Padcaya,1
2020-10-31,60202,Bermejo,4
2020-10-31,60302,Caraparí,9
2020-10-31,60303,Villa Montes,27
2020-11-01,60101,Tarija,11
2020-11-01,60302,Caraparí,1
2020-11-01,60303,Villa Montes,1
2020-11-03,60101,Tarija,2
2020-11-03,60202,Bermejo,7
2020-11-03,60302,Caraparí,2
2020-11-03,60303,Villa Montes,5
2020-11-04,60101,Tarija,5
2020-11-04,60201,Padcaya,1
2020-11-04,60301,Yacuiba,4
2020-11-04,60302,Caraparí,1
2020-11-04,60303,Villa Montes,13
2020-11-04,60601,Entre Ríos,1
2020-11-05,60101,Tarija,17
2020-11-05,60202,Bermejo,3
2020-11-05,60301,Yacuiba,1
2020-11-05,60303,Villa Montes,5
2020-11-06,60101,Tarija,9
2020-11-06,60202,Bermejo,2
2020-11-06,60301,Yacuiba,1
2020-11-06,60302,Caraparí,5
2020-11-06,60303,Villa Montes,9
2020-11-06,60501,San Lorenzo,1
2020-11-07,60101,Tarija,20
2020-11-07,60201,Padcaya,1
2020-11-07,60202,Bermejo,2
2020-11-07,60301,Yacuiba,2
2020-11-07,60303,Villa Montes,10
2020-11-07,60501,San Lorenzo,1
2020-11-09,60101,Tarija,14
2020-11-09,60303,Villa Montes,8
2020-11-09,60502,El Puente,1
2020-11-10,60101,Tarija,15
2020-11-10,60202,Bermejo,1
2020-11-10,60301,Yacuiba,2
2020-11-10,60302,Caraparí,7
2020-11-10,60303,Villa Montes,5
2020-11-10,60501,San Lorenzo,1
2020-11-11,60101,Tarija,7
2020-11-11,60301,Yacuiba,1
2020-11-11,60303,Villa Montes,18
2020-11-12,60101,Tarija,10
2020-11-12,60202,Bermejo,1
2020-11-12,60302,Caraparí,1
2020-11-13,60101,Tarija,8
2020-11-13,60301,Yacuiba,3
2020-11-13,60302,Caraparí,4
2020-11-14,60101,Tarija,5
2020-11-14,60201,Padcaya,1
2020-11-14,60202,Bermejo,3
2020-11-14,60302,Caraparí,1
2020-11-14,60303,Villa Montes,11
2020-11-14,60502,El Puente,1
2020-11-16,60101,Tarija,6
2020-11-16,60501,San Lorenzo,1
2020-11-17,60101,Tarija,4
2020-11-17,60202,Bermejo,3
2020-11-17,60301,Yacuiba,1
2020-11-17,60303,Villa Montes,11
2020-11-18,60101,Tarija,9
2020-11-18,60303,Villa Montes,2
2020-11-19,60101,Tarija,7
2020-11-19,60202,Bermejo,2
2020-11-19,60302,Caraparí,3
2020-11-19,60303,Villa Montes,5
2020-11-20,60101,Tarija,8
2020-11-20,60302,Caraparí,2
2020-11-20,60303,Villa Montes,2
2020-11-21,60101,Tarija,7
2020-11-21,60202,Bermejo,1
2020-11-21,60301,Yacuiba,3
2020-11-21,60303,Villa Montes,6
2020-11-23,60101,Tarija,7
2020-11-23,60302,Caraparí,1
2020-11-23,60303,Villa Montes,1
2020-11-23,60502,El Puente,1
2020-11-24,60101,Tarija,6
2020-11-24,60201,Padcaya,1
2020-11-24,60202,Bermejo,1
2020-11-24,60301,Yacuiba,1
2020-11-24,60302,Caraparí,3
2020-11-25,60101,Tarija,6
2020-11-25,60202,Bermejo,1
2020-11-25,60302,Caraparí,1
2020-11-25,60303,Villa Montes,4
2020-11-26,60101,Tarija,4
2020-11-26,60302,Caraparí,1
2020-11-26,60303,Villa Montes,1
2020-11-27,60101,Tarija,2
2020-11-27,60302,Caraparí,1
2020-11-28,60101,Tarija,21
2020-11-28,60301,Yacuiba,2
2020-11-28,60302,Caraparí,1
2020-11-28,60303,Villa Montes,8
2020-11-28,60502,El Puente,2
2020-11-30,60101,Tarija,2
2020-11-30,60301,Yacuiba,1
2020-11-30,60302,Caraparí,1
2020-11-30,60303,Villa Montes,1
2020-11-30,60501,San Lorenzo,1
2020-12-01,60101,Tarija,7
2020-12-01,60303,Villa Montes,2
2020-12-02,60101,Tarija,6
2020-12-02,60202,Bermejo,1
2020-12-02,60303,Villa Montes,3
2020-12-03,60101,Tarija,9
2020-12-03,60303,Villa Montes,3
2020-12-04,60101,Tarija,3
2020-12-04,60303,Villa Montes,3
2020-12-05,60101,Tarija,6
2020-12-05,60301,Yacuiba,2
2020-12-05,60302,Caraparí,1
2020-12-05,60303,Villa Montes,9
2020-12-07,60101,Tarija,2
2020-12-07,60202,Bermejo,1
2020-12-07,60302,Caraparí,1
2020-12-08,60101,Tarija,5
2020-12-08,60202,Bermejo,1
2020-12-08,60302,Caraparí,1
2020-12-08,60303,Villa Montes,2
2020-12-09,60101,Tarija,5
2020-12-09,60303,Villa Montes,1
2020-12-10,60101,Tarija,6
2020-12-10,60302,Caraparí,2
2020-12-10,60303,Villa Montes,6
2020-12-11,60101,Tarija,11
2020-12-11,60302,Caraparí,1
2020-12-12,60101,Tarija,8
2020-12-12,60201,Padcaya,2
2020-12-12,60301,Yacuiba,1
2020-12-12,60302,Caraparí,1
2020-12-13,60303,Villa Montes,2
2020-12-14,60101,Tarija,1
2020-12-14,60301,Yacuiba,1
2020-12-15,60101,Tarija,15
2020-12-15,60202,Bermejo,1
2020-12-15,60301,Yacuiba,2
2020-12-16,60101,Tarija,12
2020-12-16,60302,Caraparí,1
2020-12-16,60303,Villa Montes,5
2020-12-17,60101,Tarija,10
2020-12-17,60303,Villa Montes,1
2020-12-17,60502,El Puente,1
2020-12-18,60101,Tarija,12
2020-12-18,60202,Bermejo,1
2020-12-18,60302,Caraparí,1
2020-12-18,60601,Entre Ríos,1
2020-12-19,60101,Tarija,14
2020-12-19,60303,Villa Montes,9
2020-12-21,60101,Tarija,10
2020-12-21,60301,Yacuiba,1
2020-12-21,60303,Villa Montes,1
2020-12-22,60101,Tarija,13
2020-12-22,60202,Bermejo,2
2020-12-22,60301,Yacuiba,2
2020-12-22,60302,Caraparí,1
2020-12-22,60303,Villa Montes,3
2020-12-22,60501,San Lorenzo,1
2020-12-23,60101,Tarija,24
2020-12-23,60302,Caraparí,2
2020-12-23,60303,Villa Montes,4
2020-12-24,60101,Tarija,44
2020-12-24,60303,Villa Montes,5
2020-12-24,60401,Uriondo,1
2020-12-26,60101,Tarija,17
2020-12-26,60202,Bermejo,1
2020-12-26,60302,Caraparí,1
2020-12-26,60303,Villa Montes,5
2020-12-26,60501,San Lorenzo,1
2020-12-27,60301,Yacuiba,1
2020-12-28,60101,Tarija,10
2020-12-28,60301,Yacuiba,1
2020-12-28,60501,San Lorenzo,1
2020-12-29,60101,Tarija,45
2020-12-29,60301,Yacuiba,2
2020-12-29,60401,Uriondo,1
2020-12-30,60101,Tarija,29
2020-12-30,60303,Villa Montes,9
2020-12-30,60401,Uriondo,1
2020-12-30,60502,El Puente,1
2020-12-31,60101,Tarija,34
2021-01-01,60101,Tarija,25
2021-01-01,60301,Yacuiba,1
2021-01-02,60101,Tarija,59
2021-01-04,60101,Tarija,31
2021-01-04,60202,Bermejo,1
2021-01-04,60502,El Puente,1
2021-01-05,60101,Tarija,34
2021-01-05,60401,Uriondo,1
2021-01-06,60101,Tarija,56
2021-01-06,60301,Yacuiba,4
2021-01-06,60302,Caraparí,2
2021-01-07,60101,Tarija,92
2021-01-07,60303,Villa Montes,16
2021-01-07,60401,Uriondo,1
2021-01-08,60101,Tarija,36
2021-01-08,60301,Yacuiba,2
2021-01-08,60302,Caraparí,2
2021-01-08,60303,Villa Montes,2
2021-01-08,60501,San Lorenzo,1
2021-01-09,60101,Tarija,89
2021-01-09,60302,Caraparí,1
2021-01-09,60303,Villa Montes,9
2021-01-09,60501,San Lorenzo,1
2021-01-11,60101,Tarija,14
2021-01-11,60302,Caraparí,1
2021-01-11,60303,Villa Montes,5
2021-01-11,60401,Uriondo,1
2021-01-11,60501,San Lorenzo,1
2021-01-11,60601,Entre Ríos,1
2021-01-12,60101,Tarija,62
2021-01-12,60301,Yacuiba,1
2021-01-12,60303,Villa Montes,4
2021-01-12,60402,Yunchará,1
2021-01-12,60601,Entre Ríos,1
2021-01-13,60101,Tarija,38
2021-01-13,60202,Bermejo,1
2021-01-13,60301,Yacuiba,4
2021-01-13,60302,Caraparí,5
2021-01-13,60303,Villa Montes,13
2021-01-13,60502,El Puente,1
2021-01-14,60101,Tarija,69
2021-01-14,60202,Bermejo,2
2021-01-14,60301,Yacuiba,4
2021-01-14,60302,Caraparí,5
2021-01-14,60303,Villa Montes,7
2021-01-14,60501,San Lorenzo,2
2021-01-15,60101,Tarija,22
2021-01-15,60201,Padcaya,1
2021-01-15,60202,Bermejo,2
2021-01-15,60301,Yacuiba,5
2021-01-15,60303,Villa Montes,4
2021-01-15,60401,Uriondo,2
2021-01-15,60501,San Lorenzo,2
2021-01-15,60502,El Puente,3
2021-01-16,60101,Tarija,88
2021-01-16,60301,Yacuiba,1
2021-01-16,60303,Villa Montes,2
2021-01-16,60501,San Lorenzo,1
2021-01-16,60502,El Puente,1
2021-01-16,60601,Entre Ríos,1
2021-01-17,60101,Tarija,2
2021-01-17,60202,Bermejo,2
2021-01-17,60301,Yacuiba,1
2021-01-17,60302,Caraparí,2
2021-01-17,60303,Villa Montes,4
2021-01-17,60402,Yunchará,2
2021-01-17,60501,San Lorenzo,4
2021-01-18,60101,Tarija,68
2021-01-18,60202,Bermejo,1
2021-01-18,60301,Yacuiba,3
2021-01-18,60501,San Lorenzo,1
2021-01-19,60101,Tarija,94
2021-01-19,60202,Bermejo,1
2021-01-19,60301,Yacuiba,5
2021-01-19,60302,Caraparí,1
2021-01-19,60303,Villa Montes,3
2021-01-19,60502,El Puente,1
2021-01-20,60101,Tarija,24
2021-01-20,60201,Padcaya,2
2021-01-20,60202,Bermejo,5
2021-01-20,60301,Yacuiba,5
2021-01-20,60302,Caraparí,5
2021-01-20,60303,Villa Montes,15
2021-01-20,60401,Uriondo,2
2021-01-20,60402,Yunchará,2
2021-01-20,60501,San Lorenzo,1
2021-01-20,60502,El Puente,3
2021-01-21,60101,Tarija,54
2021-01-21,60301,Yacuiba,6
2021-01-21,60302,Caraparí,1
2021-01-21,60303,Villa Montes,1
2021-01-21,60402,Yunchará,1
2021-01-21,60601,Entre Ríos,1
2021-01-22,60101,Tarija,151
2021-01-22,60202,Bermejo,3
2021-01-22,60302,Caraparí,3
2021-01-22,60303,Villa Montes,7
2021-01-22,60402,Yunchará,1
2021-01-23,60101,Tarija,9
2021-01-23,60202,Bermejo,7
2021-01-23,60301,Yacuiba,8
2021-01-23,60303,Villa Montes,14
2021-01-23,60501,San Lorenzo,1
2021-01-24,60101,Tarija,8
2021-01-24,60302,Caraparí,1
2021-01-25,60101,Tarija,24
2021-01-25,60202,Bermejo,5
2021-01-25,60302,Caraparí,2
2021-01-25,60402,Yunchará,2
2021-01-25,60501,San Lorenzo,1
2021-01-26,60101,Tarija,87
2021-01-26,60202,Bermejo,9
2021-01-26,60301,Yacuiba,2
2021-01-26,60302,Caraparí,8
2021-01-26,60303,Villa Montes,7
2021-01-26,60402,Yunchará,2
2021-01-26,60501,San Lorenzo,4
2021-01-26,60502,El Puente,1
2021-01-27,60101,Tarija,77
2021-01-27,60202,Bermejo,4
2021-01-27,60302,Caraparí,6
2021-01-27,60303,Villa Montes,5
2021-01-27,60501,San Lorenzo,2
2021-01-27,60502,El Puente,1
2021-01-28,60101,Tarija,67
2021-01-28,60202,Bermejo,6
2021-01-28,60301,Yacuiba,3
2021-01-28,60302,Caraparí,4
2021-01-28,60303,Villa Montes,9
2021-01-28,60401,Uriondo,1
2021-01-28,60501,San Lorenzo,3
2021-01-29,60101,Tarija,84
2021-01-29,60202,Bermejo,9
2021-01-29,60301,Yacuiba,4
2021-01-29,60302,Caraparí,3
2021-01-29,60303,Villa Montes,5
2021-01-29,60401,Uriondo,2
2021-01-29,60501,San Lorenzo,6
2021-01-30,60101,Tarija,15
2021-01-30,60202,Bermejo,1
2021-01-30,60301,Yacuiba,26
2021-01-30,60302,Caraparí,3
2021-01-30,60303,Villa Montes,8
2021-01-30,60501,San Lorenzo,1
2021-01-31,60101,Tarija,7
2021-01-31,60303,Villa Montes,1
2021-02-01,60101,Tarija,45
2021-02-01,60202,Bermejo,2
2021-02-01,60302,Caraparí,9
2021-02-01,60303,Villa Montes,2
2021-02-01,60401,Uriondo,1
2021-02-01,60502,El Puente,1
2021-02-02,60101,Tarija,80
2021-02-02,60202,Bermejo,1
2021-02-02,60301,Yacuiba,9
2021-02-02,60302,Caraparí,9
2021-02-02,60303,Villa Montes,5
2021-02-02,60401,Uriondo,1
2021-02-02,60501,San Lorenzo,1
2021-02-02,60502,El Puente,2
2021-02-02,60601,Entre Ríos,2
2021-02-03,60101,Tarija,57
2021-02-03,60202,Bermejo,3
2021-02-03,60301,Yacuiba,2
2021-02-03,60302,Caraparí,4
2021-02-03,60303,Villa Montes,5
2021-02-03,60401,Uriondo,1
2021-02-03,60501,San Lorenzo,2
2021-02-04,60101,Tarija,38
2021-02-04,60301,Yacuiba,4
2021-02-04,60302,Caraparí,3
2021-02-04,60303,Villa Montes,2
2021-02-04,60401,Uriondo,1
2021-02-04,60501,San Lorenzo,3
2021-02-04,60601,Entre Ríos,1
2021-02-05,60101,Tarija,58
2021-02-05,60202,Bermejo,3
2021-02-05,60301,Yacuiba,3
2021-02-05,60302,Caraparí,2
2021-02-05,60303,Villa Montes,7
2021-02-06,60101,Tarija,12
2021-02-06,60202,Bermejo,7
2021-02-06,60301,Yacuiba,1
2021-02-06,60302,Caraparí,5
2021-02-06,60303,Villa Montes,11
2021-02-06,60401,Uriondo,3
2021-02-06,60601,Entre Ríos,1
2021-02-07,60101,Tarija,1
2021-02-07,60303,Villa Montes,1
2021-02-07,60401,Uriondo,2
2021-02-08,60101,Tarija,47
2021-02-08,60202,Bermejo,7
2021-02-08,60301,Yacuiba,29
2021-02-08,60302,Caraparí,10
2021-02-08,60401,Uriondo,1
2021-02-08,60501,San Lorenzo,4
2021-02-09,60101,Tarija,47
2021-02-09,60201,Padcaya,1
2021-02-09,60202,Bermejo,8
2021-02-09,60301,Yacuiba,24
2021-02-09,60302,Caraparí,10
2021-02-09,60303,Villa Montes,10
2021-02-09,60401,Uriondo,2
2021-02-09,60402,Yunchará,2
2021-02-09,60502,El Puente,1
2021-02-10,60101,Tarija,50
2021-02-10,60201,Padcaya,10
2021-02-10,60202,Bermejo,1
2021-02-10,60301,Yacuiba,9
2021-02-10,60302,Caraparí,13
2021-02-10,60303,Villa Montes,7
2021-02-10,60401,Uriondo,6
2021-02-10,60501,San Lorenzo,1
2021-02-10,60502,El Puente,2
2021-02-10,60601,Entre Ríos,1
2021-02-11,60101,Tarija,51
2021-02-11,60202,Bermejo,5
2021-02-11,60301,Yacuiba,17
2021-02-11,60302,Caraparí,8
2021-02-11,60303,Villa Montes,6
2021-02-11,60501,San Lorenzo,2
2021-02-11,60502,El Puente,2
2021-02-12,60101,Tarija,41
2021-02-12,60202,Bermejo,4
2021-02-12,60301,Yacuiba,7
2021-02-12,60302,Caraparí,1
2021-02-12,60303,Villa Montes,5
2021-02-12,60501,San Lorenzo,5
2021-02-13,60101,Tarija,25
2021-02-13,60202,Bermejo,8
2021-02-13,60301,Yacuiba,10
2021-02-13,60302,Caraparí,7
2021-02-13,60303,Villa Montes,9
2021-02-13,60501,San Lorenzo,1
2021-02-13,60601,Entre Ríos,1
2021-02-14,60101,Tarija,5
2021-02-14,60201,Padcaya,5
2021-02-14,60301,Yacuiba,1
2021-02-14,60302,Caraparí,2
2021-02-15,60101,Tarija,6
2021-02-15,60202,Bermejo,1
2021-02-15,60301,Yacuiba,1
2021-02-15,60302,Caraparí,5
2021-02-15,60303,Villa Montes,1
2021-02-15,60401,Uriondo,2
2021-02-16,60101,Tarija,4
2021-02-16,60202,Bermejo,2
2021-02-17,60101,Tarija,52
2021-02-17,60202,Bermejo,1
2021-02-17,60301,Yacuiba,10
2021-02-17,60302,Caraparí,11
2021-02-17,60303,Villa Montes,8
2021-02-17,60401,Uriondo,1
2021-02-18,60101,Tarija,53
2021-02-18,60201,Padcaya,2
2021-02-18,60202,Bermejo,6
2021-02-18,60301,Yacuiba,7
2021-02-18,60302,Caraparí,8
2021-02-18,60303,Villa Montes,1
2021-02-18,60401,Uriondo,2
2021-02-18,60501,San Lorenzo,2
2021-02-18,60601,Entre Ríos,1
2021-02-19,60101,Tarija,61
2021-02-19,60201,Padcaya,4
2021-02-19,60202,Bermejo,12
2021-02-19,60301,Yacuiba,13
2021-02-19,60302,Caraparí,7
2021-02-19,60303,Villa Montes,3
2021-02-19,60401,Uriondo,4
2021-02-19,60501,San Lorenzo,4
2021-02-20,60101,Tarija,42
2021-02-20,60202,Bermejo,2
2021-02-20,60301,Yacuiba,1
2021-02-20,60302,Caraparí,2
2021-02-20,60303,Villa Montes,3
2021-02-20,60401,Uriondo,1
2021-02-20,60501,San Lorenzo,1
2021-02-20,60502,El Puente,2
2021-02-21,60101,Tarija,1
2021-02-21,60302,Caraparí,1
2021-02-22,60101,Tarija,48
2021-02-22,60202,Bermejo,5
2021-02-22,60301,Yacuiba,9
2021-02-22,60302,Caraparí,9
2021-02-22,60303,Villa Montes,5
2021-02-22,60501,San Lorenzo,5
2021-02-23,60101,Tarija,50
2021-02-23,60201,Padcaya,6
2021-02-23,60202,Bermejo,16
2021-02-23,60301,Yacuiba,5
2021-02-23,60302,Caraparí,13
2021-02-23,60303,Villa Montes,8
2021-02-23,60501,San Lorenzo,3
2021-02-23,60601,Entre Ríos,1
2021-02-24,60101,Tarija,57
2021-02-24,60202,Bermejo,7
2021-02-24,60301,Yacuiba,11
2021-02-24,60302,Caraparí,4
2021-02-24,60303,Villa Montes,8
2021-02-24,60401,Uriondo,1
2021-02-24,60402,Yunchará,2
2021-02-24,60501,San Lorenzo,5
2021-02-24,60601,Entre Ríos,2
2021-02-25,60101,Tarija,73
2021-02-25,60201,Padcaya,3
2021-02-25,60202,Bermejo,1
2021-02-25,60301,Yacuiba,3
2021-02-25,60302,Caraparí,3
2021-02-25,60303,Villa Montes,6
2021-02-25,60401,Uriondo,1
2021-02-25,60501,San Lorenzo,2
2021-02-25,60502,El Puente,1
2021-02-25,60601,Entre Ríos,1
2021-02-26,60101,Tarija,46
2021-02-26,60201,Padcaya,4
2021-02-26,60202,Bermejo,8
2021-02-26,60301,Yacuiba,9
2021-02-26,60302,Caraparí,12
2021-02-26,60303,Villa Montes,9
2021-02-26,60401,Uriondo,1
2021-02-26,60501,San Lorenzo,3
2021-02-27,60101,Tarija,39
2021-02-27,60201,Padcaya,1
2021-02-27,60202,Bermejo,2
2021-02-27,60302,Caraparí,2
2021-02-27,60303,Villa Montes,3
2021-02-27,60501,San Lorenzo,2
2021-02-27,60601,Entre Ríos,1
2021-02-28,60101,Tarija,6
2021-02-28,60202,Bermejo,5
2021-02-28,60302,Caraparí,3
2021-02-28,60303,Villa Montes,3
2021-03-01,60101,Tarija,53
2021-03-01,60202,Bermejo,6
2021-03-01,60301,Yacuiba,3
2021-03-01,60302,Caraparí,8
2021-03-01,60303,Villa Montes,6
2021-03-01,60401,Uriondo,2
2021-03-01,60501,San Lorenzo,5
2021-03-02,60101,Tarija,56
2021-03-02,60202,Bermejo,11
2021-03-02,60301,Yacuiba,7
2021-03-02,60302,Caraparí,5
2021-03-02,60303,Villa Montes,3
2021-03-02,60401,Uriondo,4
2021-03-02,60501,San Lorenzo,2
2021-03-02,60601,Entre Ríos,2
2021-03-03,60101,Tarija,76
2021-03-03,60202,Bermejo,2
2021-03-03,60301,Yacuiba,8
2021-03-03,60302,Caraparí,1
2021-03-03,60303,Villa Montes,12
2021-03-03,60401,Uriondo,5
2021-03-03,60402,Yunchará,1
2021-03-03,60501,San Lorenzo,4
2021-03-03,60502,El Puente,1
2021-03-03,60601,Entre Ríos,1
2021-03-04,60101,Tarija,47
2021-03-04,60201,Padcaya,3
2021-03-04,60202,Bermejo,7
2021-03-04,60301,Yacuiba,2
2021-03-04,60302,Caraparí,2
2021-03-04,60303,Villa Montes,1
2021-03-04,60401,Uriondo,3
2021-03-04,60501,San Lorenzo,3
2021-03-04,60601,Entre Ríos,5
2021-03-05,60101,Tarija,41
2021-03-05,60202,Bermejo,9
2021-03-05,60301,Yacuiba,8
2021-03-05,60302,Caraparí,25
2021-03-05,60303,Villa Montes,20
2021-03-05,60401,Uriondo,6
2021-03-05,60501,San Lorenzo,4
2021-03-06,60101,Tarija,16
2021-03-06,60201,Padcaya,1
2021-03-06,60202,Bermejo,2
2021-03-06,60303,Villa Montes,3
2021-03-06,60501,San Lorenzo,5
2021-03-07,60101,Tarija,8
2021-03-07,60301,Yacuiba,1
2021-03-07,60303,Villa Montes,2
2021-03-07,60501,San Lorenzo,1
2021-03-08,60101,Tarija,49
2021-03-08,60201,Padcaya,1
2021-03-08,60202,Bermejo,4
2021-03-08,60302,Caraparí,7
2021-03-08,60303,Villa Montes,5
2021-03-08,60401,Uriondo,1
2021-03-08,60501,San Lorenzo,2
2021-03-08,60601,Entre Ríos,3
2021-03-09,60101,Tarija,39
2021-03-09,60201,Padcaya,11
2021-03-09,60202,Bermejo,4
2021-03-09,60301,Yacuiba,4
2021-03-09,60302,Caraparí,12
2021-03-09,60303,Villa Montes,16
2021-03-09,60401,Uriondo,3
2021-03-09,60501,San Lorenzo,3
2021-03-09,60502,El Puente,3
2021-03-09,60601,Entre Ríos,3
2021-03-10,60101,Tarija,62
2021-03-10,60201,Padcaya,2
2021-03-10,60202,Bermejo,3
2021-03-10,60301,Yacuiba,11
2021-03-10,60302,Caraparí,10
2021-03-10,60303,Villa Montes,19
2021-03-10,60401,Uriondo,4
2021-03-10,60501,San Lorenzo,2
2021-03-10,60601,Entre Ríos,10
2021-03-11,60101,Tarija,49
2021-03-11,60202,Bermejo,16
2021-03-11,60301,Yacuiba,10
2021-03-11,60302,Caraparí,8
2021-03-11,60303,Villa Montes,3
2021-03-11,60502,El Puente,2
2021-03-11,60601,Entre Ríos,3
2021-03-12,60101,Tarija,39
2021-03-12,60201,Padcaya,3
2021-03-12,60202,Bermejo,21
2021-03-12,60301,Yacuiba,4
2021-03-12,60302,Caraparí,3
2021-03-12,60303,Villa Montes,10
2021-03-12,60401,Uriondo,2
2021-03-12,60501,San Lorenzo,3
2021-03-12,60502,El Puente,2
2021-03-12,60601,Entre Ríos,2
2021-03-13,60101,Tarija,13
2021-03-13,60202,Bermejo,1
2021-03-13,60302,Caraparí,2
2021-03-13,60303,Villa Montes,1
2021-03-14,60101,Tarija,6
2021-03-14,60201,Padcaya,12
2021-03-14,60302,Caraparí,3
2021-03-14,60303,Villa Montes,4
2021-03-14,60401,Uriondo,1
2021-03-15,60101,Tarija,44
2021-03-15,60201,Padcaya,6
2021-03-15,60202,Bermejo,5
2021-03-15,60301,Yacuiba,4
2021-03-15,60302,Caraparí,7
2021-03-15,60303,Villa Montes,1
2021-03-15,60401,Uriondo,1
2021-03-15,60501,San Lorenzo,4
2021-03-15,60601,Entre Ríos,1
2021-03-16,60101,Tarija,50
2021-03-16,60201,Padcaya,9
2021-03-16,60202,Bermejo,9
2021-03-16,60302,Caraparí,13
