fecha,cod_ine,municipio,confirmados
2021-07-20,20204,Santiago de Huata,1
2021-07-20,20601,Sorata,3
2021-07-20,20801,Viacha,4
2021-07-20,21006,Villa Libertad Licoma,1
2021-07-20,21101,Chulumani,4
2021-07-20,21203,Batallas,6
2021-07-20,21401,Coroico,1
2021-07-21,20101,Nuestra Señora de La Paz,95
2021-07-21,20105,El Alto,82
2021-07-21,20203,Huarina,1
2021-07-21,20801,Viacha,2
2021-07-21,20802,Puerto Mayor de Guaqui,1
2021-07-21,21101,Chulumani,1
2021-07-21,21103,Yanacachi,3
2021-07-21,21203,Batallas,1
2021-07-21,21401,Coroico,1
2021-07-21,21502,San Buenaventura,1
2021-07-22,20101,Nuestra Señora de La Paz,113
2021-07-22,20102,Palca,1
2021-07-22,20103,Mecapaca,1
2021-07-22,20104,Achocalla,6
2021-07-22,20105,El Alto,99
2021-07-22,20204,Santiago de Huata,1
2021-07-22,20801,Viacha,3
2021-07-22,21203,Batallas,1
2021-07-22,21307,Collana,4
2021-07-22,21401,Coroico,3
2021-07-22,21502,San Buenaventura,3
2021-07-23,20101,Nuestra Señora de La Paz,102
2021-07-23,20105,El Alto,85
2021-07-23,20302,Caquiaviri,2
2021-07-23,20701,Apolo,5
2021-07-23,20801,Viacha,5
2021-07-23,21103,Yanacachi,5
2021-07-23,21201,Pucarani,1
2021-07-23,21305,Patacamaya,1
2021-07-23,22001,Caranavi,2
2021-07-24,20101,Nuestra Señora de La Paz,73
2021-07-24,20102,Palca,1
2021-07-24,20104,Achocalla,2
2021-07-24,20105,El Alto,55
2021-07-24,20201,Achacachi,8
2021-07-24,20302,Caquiaviri,1
2021-07-24,20305,Charaña,3
2021-07-24,20801,Viacha,2
2021-07-24,21101,Chulumani,1
2021-07-24,21401,Coroico,2
2021-07-24,21501,Ixiamas,2
2021-07-24,21502,San Buenaventura,6
2021-07-31,20101,Nuestra Señora de La Paz,109
2021-07-31,20103,Mecapaca,1
2021-07-31,20104,Achocalla,8
2021-07-31,20105,El Alto,40
2021-07-31,20402,Mocomoco,1
2021-07-31,20601,Sorata,3
2021-07-31,20606,Tipuani,1
2021-07-31,20607,Mapiri,1
2021-07-31,20701,Apolo,8
2021-07-31,21103,Yanacachi,2
2021-07-31,21201,Pucarani,1
2021-07-31,21502,San Buenaventura,7
2021-07-31,22001,Caranavi,1
2021-08-01,20101,Nuestra Señora de La Paz,67
2021-08-01,20104,Achocalla,1
2021-08-01,20105,El Alto,38
2021-08-01,20201,Achacachi,1
2021-08-01,20801,Viacha,12
2021-08-01,20802,Puerto Mayor de Guaqui,1
2021-08-01,21004,Colquiri,1
2021-08-01,21103,Yanacachi,1
2021-08-01,21203,Batallas,1
2021-08-01,21703,Tito Yupanqui,2
2021-08-01,21901,Santiago de Machaca,3
2021-08-02,20101,Nuestra Señora de La Paz,16
2021-08-02,20105,El Alto,15
2021-08-02,20201,Achacachi,2
2021-08-02,20701,Apolo,1
2021-08-02,21103,Yanacachi,4
2021-08-02,21203,Batallas,1
2021-08-03,20101,Nuestra Señora de La Paz,83
2021-08-03,20104,Achocalla,2
2021-08-03,20105,El Alto,41
2021-08-03,20801,Viacha,2
2021-08-03,21001,Inquisivi,1
2021-08-03,21101,Chulumani,3
2021-08-04,20101,Nuestra Señora de La Paz,67
2021-08-04,20105,El Alto,37
2021-08-04,20201,Achacachi,1
2021-08-04,20604,Quiabaya,1
2021-08-04,20701,Apolo,1
2021-08-04,20801,Viacha,1
2021-08-04,20905,Cairoma,1
2021-08-04,22001,Caranavi,1
2021-08-04,22002,Alto Beni,1
2021-08-05,20101,Nuestra Señora de La Paz,97
2021-08-05,20104,Achocalla,4
2021-08-05,20105,El Alto,63
2021-08-05,20202,Villa Ancoraimes,1
2021-08-05,20701,Apolo,1
2021-08-05,20801,Viacha,6
2021-08-05,21103,Yanacachi,3
2021-08-06,20101,Nuestra Señora de La Paz,76
2021-08-06,20102,Palca,1
2021-08-06,20103,Mecapaca,1
2021-08-06,20105,El Alto,30
2021-08-06,20201,Achacachi,1
2021-08-06,20701,Apolo,1
2021-08-06,20801,Viacha,2
2021-08-06,21103,Yanacachi,1
2021-08-06,21502,San Buenaventura,3
2021-08-06,21703,Tito Yupanqui,2
2021-08-06,22001,Caranavi,1
2021-08-07,20101,Nuestra Señora de La Paz,36
2021-08-07,20105,El Alto,20
2021-08-07,20801,Viacha,2
2021-08-07,21101,Chulumani,4
2021-08-08,20101,Nuestra Señora de La Paz,33
2021-08-08,20104,Achocalla,5
2021-08-08,20105,El Alto,9
2021-08-08,20202,Villa Ancoraimes,1
2021-08-08,20204,Santiago de Huata,6
2021-08-08,20701,Apolo,4
2021-08-08,20801,Viacha,3
2021-08-08,21001,Inquisivi,1
2021-08-08,21105,La Asunta,1
2021-10-16,20101,Nuestra Señora de La Paz,18
2021-10-16,20104,Achocalla,1
2021-10-16,20105,El Alto,17
2021-10-16,20601,Sorata,1
2021-10-16,20701,Apolo,1
2021-10-16,21101,Chulumani,8
2021-10-16,21201,Pucarani,1
2021-10-16,21302,Umala,2
2021-10-16,21402,Coripata,1
2021-10-17,20101,Nuestra Señora de La Paz,23
2021-10-17,20105,El Alto,11
2021-10-17,20201,Achacachi,1
2021-10-17,20204,Santiago de Huata,1
2021-10-17,20305,Charaña,1
2021-10-17,20601,Sorata,1
2021-10-17,20801,Viacha,2
2021-10-17,20804,Desaguadero,4
2021-10-17,21002,Quime,1
2021-10-17,21101,Chulumani,1
2021-10-17,21302,Umala,5
2021-10-18,20101,Nuestra Señora de La Paz,11
2021-10-18,20105,El Alto,6
2021-10-18,20701,Apolo,2
2021-10-19,20101,Nuestra Señora de La Paz,36
2021-10-19,20105,El Alto,13
2021-10-19,20201,Achacachi,1
2021-10-19,20701,Apolo,2
2021-10-19,20802,Puerto Mayor de Guaqui,3
2021-10-20,20101,Nuestra Señora de La Paz,38
2021-10-20,20105,El Alto,11
2021-10-20,20201,Achacachi,1
2021-10-20,20204,Santiago de Huata,1
2021-10-20,21101,Chulumani,4
2021-10-20,21105,La Asunta,1
2021-10-20,21201,Pucarani,1
2021-10-20,22001,Caranavi,1
2021-10-21,20101,Nuestra Señora de La Paz,31
2021-10-21,20103,Mecapaca,1
2021-10-21,20104,Achocalla,2
2021-10-21,20105,El Alto,16
2021-10-21,20205,Huatajata,1
2021-10-21,20701,Apolo,1
2021-10-21,20804,Desaguadero,1
2021-10-21,21104,Palos Blancos,1
2021-10-21,21201,Pucarani,1
2021-10-21,21701,Copacabana,1
2021-10-22,20101,Nuestra Señora de La Paz,41
2021-10-22,20104,Achocalla,4
2021-10-22,20105,El Alto,26
2021-10-22,20201,Achacachi,1
2021-10-22,20204,Santiago de Huata,1
2021-10-22,20701,Apolo,2
2021-10-22,20801,Viacha,4
2021-10-23,20101,Nuestra Señora de La Paz,67
2021-10-23,20104,Achocalla,1
2021-10-23,20105,El Alto,17
2021-10-23,20202,Villa Ancoraimes,1
2021-10-23,20204,Santiago de Huata,2
2021-10-23,20302,Caquiaviri,4
2021-10-23,20801,Viacha,1
2021-10-23,21102,Irupana,6
2021-10-23,21202,Laja,2
2021-10-23,21305,Patacamaya,1
2021-10-24,20101,Nuestra Señora de La Paz,19
2021-10-24,20105,El Alto,12
2021-10-24,20601,Sorata,1
2021-10-24,20801,Viacha,4
2021-10-24,21101,Chulumani,1
2021-10-24,21402,Coripata,1
2020-03-13,31204,Chimoré,1
2020-03-19,30101,Cochabamba,1
2020-03-22,31001,Sacaba,1
2020-03-26,30101,Cochabamba,7
2020-03-27,30101,Cochabamba,4
2020-03-29,30101,Cochabamba,1
2020-03-29,30203,Omereque,1
2020-03-29,30702,Santivañez,1
2020-03-29,30904,Vinto,1
2020-03-30,30101,Cochabamba,1
2020-03-30,30801,Cliza,1
2020-04-01,30702,Santivañez,1
2020-04-02,30101,Cochabamba,1
2020-04-03,30101,Cochabamba,1
2020-04-04,31401,Punata,1
2020-04-05,30101,Cochabamba,2
2020-04-05,30702,Santivañez,2
2020-04-05,30901,Quillacollo,3
2020-04-05,31001,Sacaba,1
2020-04-07,30101,Cochabamba,1
2020-04-07,31401,Punata,4
2020-04-08,30203,Omereque,3
2020-04-08,30702,Santivañez,5
2020-04-08,30801,Cliza,1
2020-04-09,30101,Cochabamba,1
2020-04-11,30101,Cochabamba,1
2020-04-12,31401,Punata,3
2020-04-13,30101,Cochabamba,1
2020-04-13,30702,Santivañez,1
2020-04-14,30901,Quillacollo,3
2020-04-15,30203,Omereque,1
2020-04-15,30901,Quillacollo,1
2020-04-17,30101,Cochabamba,1
2020-04-19,30101,Cochabamba,1
2020-04-21,30101,Cochabamba,1
2020-04-22,30901,Quillacollo,1
2020-04-23,30101,Cochabamba,3
2020-04-24,30702,Santivañez,2
2020-04-24,30901,Quillacollo,2
2020-04-25,30101,Cochabamba,1
2020-04-26,30901,Quillacollo,7
2020-04-28,30901,Quillacollo,1
2020-04-29,30101,Cochabamba,1
2020-05-02,30101,Cochabamba,1
2020-05-04,30101,Cochabamba,1
2020-05-04,30905,Colcapirhua,1
2020-05-08,30101,Cochabamba,4
2020-05-08,31001,Sacaba,4
2020-05-09,30101,Cochabamba,4
2020-05-09,31001,Sacaba,1
2020-05-10,30101,Cochabamba,1
2020-05-10,30902,Sipesipe,1
2020-05-10,31001,Sacaba,6
2020-05-10,31003,Villa Tunari,1
2020-05-11,30101,Cochabamba,2
2020-05-11,30902,Sipesipe,1
2020-05-11,30903,Tiquipaya,1
2020-05-11,31001,Sacaba,1
2020-05-12,30101,Cochabamba,1
2020-05-12,31001,Sacaba,19
2020-05-12,31403,San Benito,1
2020-05-13,30101,Cochabamba,14
2020-05-13,30903,Tiquipaya,1
2020-05-13,31001,Sacaba,1
2020-05-13,31003,Villa Tunari,2
2020-05-14,30101,Cochabamba,5
2020-05-14,30901,Quillacollo,1
2020-05-14,30902,Sipesipe,9
2020-05-14,30905,Colcapirhua,1
2020-05-14,31001,Sacaba,4
2020-05-14,31206,Entre Ríos,1
2020-05-14,31403,San Benito,1
2020-05-15,30101,Cochabamba,5
2020-05-15,30301,Ayopaya,1
2020-05-15,30401,Tarata,1
2020-05-15,30501,Arani,1
2020-05-15,30502,Vacas,1
2020-05-15,30901,Quillacollo,4
2020-05-15,30904,Vinto,4
2020-05-15,31001,Sacaba,4
2020-05-15,31403,San Benito,5
2020-05-16,30101,Cochabamba,4
2020-05-16,30902,Sipesipe,5
2020-05-16,31001,Sacaba,5
2020-05-16,31003,Villa Tunari,3
2020-05-16,31403,San Benito,1
2020-05-17,30101,Cochabamba,2
2020-05-17,30401,Tarata,1
2020-05-17,31001,Sacaba,4
2020-05-17,31002,Colomi,1
2020-05-17,31205,Puerto Villarroel,1
2020-05-17,31206,Entre Ríos,1
2020-05-18,30901,Quillacollo,1
2020-05-18,31205,Puerto Villarroel,2
2020-05-18,31206,Entre Ríos,1
2020-05-19,30101,Cochabamba,4
2020-05-19,30901,Quillacollo,1
2020-05-19,30904,Vinto,1
2020-05-19,31001,Sacaba,2
2020-05-19,31003,Villa Tunari,4
2020-05-19,31204,Chimoré,2
2020-05-19,31206,Entre Ríos,2
2020-05-19,31602,Shinahota,2
2020-05-20,30101,Cochabamba,4
2020-05-20,30501,Arani,1
2020-05-20,30901,Quillacollo,1
2020-05-20,31001,Sacaba,1
2020-05-20,31204,Chimoré,2
2020-05-20,31205,Puerto Villarroel,1
2020-05-20,31206,Entre Ríos,1
2020-05-20,31401,Punata,2
2020-05-21,30101,Cochabamba,2
2020-05-21,30502,Vacas,1
2020-05-21,30904,Vinto,1
2020-05-21,31001,Sacaba,1
2020-05-21,31401,Punata,2
2020-05-22,30101,Cochabamba,11
2020-05-22,31001,Sacaba,5
2020-05-22,31003,Villa Tunari,3
2020-05-23,30101,Cochabamba,2
2020-05-23,31003,Villa Tunari,3
2020-05-23,31204,Chimoré,1
2020-05-23,31206,Entre Ríos,3
2020-05-23,31401,Punata,1
2020-05-24,30101,Cochabamba,10
2020-05-24,30901,Quillacollo,2
2020-05-24,30905,Colcapirhua,1
2020-05-24,31001,Sacaba,14
2020-05-24,31003,Villa Tunari,1
2020-05-24,31204,Chimoré,3
2020-05-24,31205,Puerto Villarroel,1
2020-05-24,31602,Shinahota,2
2020-05-25,30101,Cochabamba,1
2020-05-25,31002,Colomi,1
2020-05-25,31206,Entre Ríos,7
2020-05-25,31401,Punata,1
2020-05-26,31001,Sacaba,2
2020-05-26,31204,Chimoré,4
2020-05-27,30101,Cochabamba,13
2020-05-27,30901,Quillacollo,4
2020-05-27,30905,Colcapirhua,1
2020-05-27,31205,Puerto Villarroel,3
2020-05-27,31206,Entre Ríos,9
2020-05-27,31401,Punata,1
2020-05-28,30101,Cochabamba,15
2020-05-28,30701,Capinota,1
2020-05-28,30901,Quillacollo,1
2020-05-28,30904,Vinto,1
2020-05-28,30905,Colcapirhua,2
2020-05-28,31001,Sacaba,7
2020-05-28,31206,Entre Ríos,15
2020-05-28,31501,Bolivar,1
2020-05-29,30101,Cochabamba,30
2020-05-29,30901,Quillacollo,9
2020-05-29,30902,Sipesipe,1
2020-05-29,30904,Vinto,2
2020-05-29,31001,Sacaba,7
2020-05-29,31003,Villa Tunari,3
2020-05-29,31204,Chimoré,1
2020-05-29,31205,Puerto Villarroel,4
2020-05-29,31401,Punata,1
2020-05-29,31602,Shinahota,11
2020-05-30,30101,Cochabamba,29
2020-05-30,30501,Arani,1
2020-05-30,30803,Tolata,1
2020-05-30,30901,Quillacollo,10
2020-05-30,30903,Tiquipaya,3
2020-05-30,30904,Vinto,1
2020-05-30,30905,Colcapirhua,1
2020-05-30,31001,Sacaba,12
2020-05-30,31002,Colomi,1
2020-05-30,31204,Chimoré,1
2020-05-30,31205,Puerto Villarroel,5
2020-05-30,31401,Punata,3
2020-05-31,30101,Cochabamba,15
2020-05-31,30901,Quillacollo,11
2020-05-31,31001,Sacaba,4
2020-05-31,31003,Villa Tunari,1
2020-05-31,31204,Chimoré,5
2020-05-31,31206,Entre Ríos,17
2020-05-31,31602,Shinahota,2
2020-06-01,30101,Cochabamba,54
2020-06-01,30701,Capinota,1
2020-06-01,30702,Santivañez,1
2020-06-01,30901,Quillacollo,15
2020-06-01,30902,Sipesipe,3
2020-06-01,30904,Vinto,2
2020-06-01,31001,Sacaba,18
2020-06-01,31204,Chimoré,3
2020-06-01,31205,Puerto Villarroel,6
2020-06-02,30101,Cochabamba,5
2020-06-02,30901,Quillacollo,1
2020-06-02,30902,Sipesipe,1
2020-06-02,30904,Vinto,1
2020-06-02,31001,Sacaba,11
2020-06-02,31003,Villa Tunari,5
2020-06-02,31205,Puerto Villarroel,15
2020-06-02,31206,Entre Ríos,33
2020-06-03,30101,Cochabamba,42
2020-06-03,30901,Quillacollo,6
2020-06-03,31001,Sacaba,11
2020-06-03,31205,Puerto Villarroel,2
2020-06-03,31206,Entre Ríos,2
2020-06-03,31401,Punata,2
2020-06-04,30101,Cochabamba,13
2020-06-04,30901,Quillacollo,3
2020-06-04,30903,Tiquipaya,1
2020-06-04,30904,Vinto,1
2020-06-04,31001,Sacaba,8
2020-06-04,31003,Villa Tunari,1
2020-06-04,31204,Chimoré,1
2020-06-04,31205,Puerto Villarroel,2
2020-06-04,31206,Entre Ríos,17
2020-06-05,30101,Cochabamba,34
2020-06-05,30802,Toco,1
2020-06-05,30901,Quillacollo,6
2020-06-05,30903,Tiquipaya,1
2020-06-05,30904,Vinto,1
2020-06-05,31001,Sacaba,14
2020-06-05,31002,Colomi,1
2020-06-05,31205,Puerto Villarroel,3
2020-06-05,31206,Entre Ríos,1
2020-06-06,30101,Cochabamba,19
2020-06-06,30702,Santivañez,1
2020-06-06,30901,Quillacollo,6
2020-06-06,30903,Tiquipaya,1
2020-06-06,30905,Colcapirhua,1
2020-06-06,31001,Sacaba,8
2020-06-06,31204,Chimoré,8
2020-06-06,31301,Mizque,1
2020-06-06,31602,Shinahota,17
2020-06-07,30101,Cochabamba,3
2020-06-07,30702,Santivañez,2
2020-06-07,30801,Cliza,1
2020-06-07,30803,Tolata,1
2020-06-07,30901,Quillacollo,1
2020-06-07,30905,Colcapirhua,1
2020-06-07,31001,Sacaba,1
2020-06-07,31205,Puerto Villarroel,24
2020-06-07,31401,Punata,1
2020-06-07,31602,Shinahota,40
2020-06-08,30101,Cochabamba,34
2020-06-08,30502,Vacas,1
2020-06-08,30702,Santivañez,2
2020-06-08,30901,Quillacollo,4
2020-06-08,30903,Tiquipaya,4
2020-06-08,30904,Vinto,2
2020-06-08,30905,Colcapirhua,2
2020-06-08,31001,Sacaba,4
2020-06-08,31204,Chimoré,5
2020-06-08,31205,Puerto Villarroel,4
2020-06-08,31206,Entre Ríos,1
2020-06-08,31401,Punata,2
2020-06-09,30101,Cochabamba,19
2020-06-09,30905,Colcapirhua,1
2020-06-09,31001,Sacaba,6
2020-06-09,31204,Chimoré,3
2020-06-09,31205,Puerto Villarroel,9
2020-06-09,31206,Entre Ríos,26
2020-06-09,31403,San Benito,2
2020-06-09,31602,Shinahota,3
2020-06-10,30101,Cochabamba,35
2020-06-10,30703,Sicaya,1
2020-06-10,30901,Quillacollo,3
2020-06-10,30904,Vinto,3
2020-06-10,30905,Colcapirhua,2
2020-06-10,31001,Sacaba,5
2020-06-10,31002,Colomi,1
2020-06-10,31003,Villa Tunari,1
2020-06-10,31205,Puerto Villarroel,3
2020-06-10,31206,Entre Ríos,8
2020-06-10,31401,Punata,4
2020-06-11,30101,Cochabamba,35
2020-06-11,30901,Quillacollo,12
2020-06-11,30902,Sipesipe,13
2020-06-11,31003,Villa Tunari,1
2020-06-11,31204,Chimoré,7
2020-06-11,31205,Puerto Villarroel,1
2020-06-11,31206,Entre Ríos,2
2020-06-11,31602,Shinahota,1
2020-06-12,30101,Cochabamba,50
2020-06-12,30901,Quillacollo,4
2020-06-12,30902,Sipesipe,4
2020-06-12,30903,Tiquipaya,5
2020-06-12,30905,Colcapirhua,2
2020-06-12,31001,Sacaba,5
2020-06-12,31204,Chimoré,1
2020-06-12,31206,Entre Ríos,1
2020-06-13,30101,Cochabamba,38
2020-06-13,30901,Quillacollo,7
2020-06-13,31001,Sacaba,28
2020-06-13,31204,Chimoré,1
2020-06-13,31205,Puerto Villarroel,12
2020-06-13,31206,Entre Ríos,8
2020-06-13,31401,Punata,1
2020-06-13,31602,Shinahota,1
2020-06-14,30101,Cochabamba,62
2020-06-14,30801,Cliza,1
2020-06-14,30901,Quillacollo,23
2020-06-14,30902,Sipesipe,2
2020-06-14,30903,Tiquipaya,4
2020-06-14,30904,Vinto,2
2020-06-14,30905,Colcapirhua,1
2020-06-14,31001,Sacaba,29
2020-06-14,31003,Villa Tunari,4
2020-06-14,31204,Chimoré,3
2020-06-14,31205,Puerto Villarroel,27
2020-06-14,31206,Entre Ríos,28
2020-06-15,30101,Cochabamba,76
2020-06-15,30403,Arbieto,1
2020-06-15,30801,Cliza,1
2020-06-15,30901,Quillacollo,17
2020-06-15,30902,Sipesipe,4
2020-06-15,30903,Tiquipaya,4
2020-06-15,30904,Vinto,1
2020-06-15,30905,Colcapirhua,4
2020-06-15,31001,Sacaba,24
2020-06-15,31003,Villa Tunari,1
2020-06-15,31205,Puerto Villarroel,6
2020-06-15,31206,Entre Ríos,13
2020-06-15,31401,Punata,3
2020-06-16,30101,Cochabamba,28
2020-06-16,30901,Quillacollo,1
2020-06-16,30903,Tiquipaya,2
2020-06-16,30904,Vinto,1
2020-06-16,31001,Sacaba,4
2020-06-16,31002,Colomi,1
2020-06-17,30101,Cochabamba,65
2020-06-17,30701,Capinota,1
2020-06-17,30702,Santivañez,2
2020-06-17,30901,Quillacollo,9
2020-06-17,30903,Tiquipaya,2
2020-06-17,31001,Sacaba,24
2020-06-17,31002,Colomi,2
2020-06-17,31204,Chimoré,1
2020-06-17,31205,Puerto Villarroel,2
2020-06-17,31206,Entre Ríos,9
2020-06-17,31401,Punata,9
2020-06-18,30101,Cochabamba,52
2020-06-18,30701,Capinota,1
2020-06-18,30702,Santivañez,2
2020-06-18,30901,Quillacollo,15
2020-06-18,30902,Sipesipe,1
2020-06-18,30904,Vinto,6
2020-06-18,30905,Colcapirhua,4
2020-06-18,31001,Sacaba,7
2020-06-18,31003,Villa Tunari,7
2020-06-18,31204,Chimoré,8
2020-06-18,31205,Puerto Villarroel,30
2020-06-18,31206,Entre Ríos,2
2020-06-18,31403,San Benito,1
2020-06-18,31602,Shinahota,2
2020-06-19,30101,Cochabamba,223
2020-06-19,30403,Arbieto,2
2020-06-19,30701,Capinota,3
2020-06-19,30802,Toco,1
2020-06-19,30803,Tolata,1
2020-06-19,30901,Quillacollo,11
2020-06-19,30902,Sipesipe,3
2020-06-19,30903,Tiquipaya,10
2020-06-19,30904,Vinto,2
2020-06-19,30905,Colcapirhua,6
2020-06-19,31001,Sacaba,19
2020-06-19,31003,Villa Tunari,4
2020-06-19,31204,Chimoré,7
2020-06-19,31205,Puerto Villarroel,16
2020-06-19,31206,Entre Ríos,13
2020-06-19,31401,Punata,2
2020-06-19,31602,Shinahota,2
2020-06-20,30101,Cochabamba,33
2020-06-20,30501,Arani,1
2020-06-20,30701,Capinota,2
2020-06-20,30901,Quillacollo,3
2020-06-20,30902,Sipesipe,2
2020-06-20,30903,Tiquipaya,2
2020-06-20,30904,Vinto,2
2020-06-20,31001,Sacaba,3
2020-06-20,31002,Colomi,1
2020-06-20,31204,Chimoré,1
2020-06-20,31205,Puerto Villarroel,6
2020-06-20,31206,Entre Ríos,2
2020-06-21,30101,Cochabamba,84
2020-06-21,30501,Arani,1
2020-06-21,30802,Toco,1
2020-06-21,30901,Quillacollo,14
2020-06-21,30902,Sipesipe,4
2020-06-21,30903,Tiquipaya,5
2020-06-21,30904,Vinto,2
2020-06-21,30905,Colcapirhua,3
2020-06-21,31001,Sacaba,12
2020-06-21,31002,Colomi,1
2020-06-21,31003,Villa Tunari,1
2020-06-21,31202,Pojo,1
2020-06-21,31204,Chimoré,10
2020-06-21,31205,Puerto Villarroel,23
2020-06-21,31206,Entre Ríos,14
2020-06-21,31401,Punata,2
2020-06-21,31602,Shinahota,13
2020-06-22,30101,Cochabamba,29
2020-06-22,30403,Arbieto,1
2020-06-22,30901,Quillacollo,8
2020-06-22,30902,Sipesipe,3
2020-06-22,30903,Tiquipaya,2
2020-06-22,30904,Vinto,1
2020-06-22,31001,Sacaba,5
2020-06-22,31003,Villa Tunari,5
2020-06-22,31204,Chimoré,2
2020-06-22,31206,Entre Ríos,4
2020-06-22,31602,Shinahota,1
2020-06-23,30101,Cochabamba,92
2020-06-23,30403,Arbieto,2
2020-06-23,30702,Santivañez,1
2020-06-23,30802,Toco,1
2020-06-23,30901,Quillacollo,16
2020-06-23,30902,Sipesipe,2
2020-06-23,30904,Vinto,1
2020-06-23,30905,Colcapirhua,3
2020-06-23,31001,Sacaba,8
2020-06-23,31204,Chimoré,1
2020-06-23,31205,Puerto Villarroel,14
2020-06-23,31206,Entre Ríos,12
2020-06-23,31301,Mizque,1
2020-06-23,31401,Punata,1
2020-06-23,31602,Shinahota,8
2020-06-24,30101,Cochabamba,96
2020-06-24,30701,Capinota,3
2020-06-24,30901,Quillacollo,8
2020-06-24,30902,Sipesipe,1
2020-06-24,30903,Tiquipaya,7
2020-06-24,30905,Colcapirhua,4
2020-06-24,31001,Sacaba,10
2020-06-24,31003,Villa Tunari,1
2020-06-24,31204,Chimoré,1
2020-06-24,31205,Puerto Villarroel,8
2020-06-24,31206,Entre Ríos,6
2020-06-25,30101,Cochabamba,27
2020-06-25,30901,Quillacollo,3
2020-06-25,30902,Sipesipe,3
2020-06-25,30903,Tiquipaya,7
2020-06-25,30905,Colcapirhua,1
2020-06-25,31001,Sacaba,7
2020-06-25,31205,Puerto Villarroel,2
2020-06-26,30101,Cochabamba,143
2020-06-26,30401,Tarata,3
2020-06-26,30501,Arani,1
2020-06-26,30702,Santivañez,2
2020-06-26,30803,Tolata,1
2020-06-26,30901,Quillacollo,25
2020-06-26,30902,Sipesipe,3
2020-06-26,30903,Tiquipaya,8
2020-06-26,30904,Vinto,5
2020-06-26,30905,Colcapirhua,3
2020-06-26,31001,Sacaba,20
2020-06-26,31003,Villa Tunari,4
2020-06-26,31204,Chimoré,9
2020-06-26,31205,Puerto Villarroel,15
2020-06-26,31206,Entre Ríos,15
2020-06-26,31301,Mizque,1
2020-06-26,31401,Punata,2
2020-06-26,31403,San Benito,1
2020-06-26,31602,Shinahota,2
2020-06-27,30101,Cochabamba,124
2020-06-27,30403,Arbieto,1
2020-06-27,30501,Arani,1
2020-06-27,30601,Arque,1
2020-06-27,30901,Quillacollo,19
2020-06-27,30903,Tiquipaya,4
2020-06-27,30905,Colcapirhua,8
2020-06-27,31001,Sacaba,10
2020-06-27,31204,Chimoré,1
2020-06-27,31205,Puerto Villarroel,5
2020-06-27,31206,Entre Ríos,3
2020-06-27,31401,Punata,4
2020-06-27,31403,San Benito,1
2020-06-27,31501,Bolivar,1
2020-06-28,30101,Cochabamba,13
2020-06-28,30901,Quillacollo,13
2020-06-28,30905,Colcapirhua,2
2020-06-28,31001,Sacaba,8
2020-06-28,31205,Puerto Villarroel,1
2020-06-28,31401,Punata,1
2020-06-28,31403,San Benito,14
2020-06-29,30101,Cochabamba,20
2020-06-29,30902,Sipesipe,1
2020-06-29,30903,Tiquipaya,1
2020-06-29,31205,Puerto Villarroel,3
2020-06-29,31602,Shinahota,8
2020-06-30,30101,Cochabamba,79
2020-06-30,30803,Tolata,1
2020-06-30,30901,Quillacollo,7
2020-06-30,30902,Sipesipe,1
2020-06-30,30903,Tiquipaya,6
2020-06-30,30904,Vinto,2
2020-06-30,30905,Colcapirhua,2
2020-06-30,31001,Sacaba,10
2020-06-30,31003,Villa Tunari,2
2020-06-30,31204,Chimoré,5
2020-06-30,31205,Puerto Villarroel,18
2020-06-30,31206,Entre Ríos,2
2020-06-30,31403,San Benito,1
2020-06-30,31602,Shinahota,3
2020-07-01,30101,Cochabamba,63
2020-07-01,30701,Capinota,2
2020-07-01,30801,Cliza,1
2020-07-01,30901,Quillacollo,1
2020-07-01,30902,Sipesipe,3
2020-07-01,30903,Tiquipaya,6
2020-07-01,30905,Colcapirhua,2
2020-07-01,31001,Sacaba,2
2020-07-01,31204,Chimoré,1
2020-07-01,31205,Puerto Villarroel,11
2020-07-01,31206,Entre Ríos,5
2020-07-01,31601,Tiraque,1
2020-07-01,31602,Shinahota,6
2020-07-02,30101,Cochabamba,68
2020-07-02,30401,Tarata,1
2020-07-02,30701,Capinota,1
2020-07-02,30901,Quillacollo,5
2020-07-02,31001,Sacaba,6
2020-07-02,31205,Puerto Villarroel,10
2020-07-02,31206,Entre Ríos,1
2020-07-03,30101,Cochabamba,158
2020-07-03,30203,Omereque,3
2020-07-03,30901,Quillacollo,17
2020-07-03,30902,Sipesipe,1
2020-07-03,30903,Tiquipaya,8
2020-07-03,30904,Vinto,4
2020-07-03,30905,Colcapirhua,5
2020-07-03,31001,Sacaba,26
2020-07-03,31003,Villa Tunari,2
2020-07-03,31204,Chimoré,1
2020-07-03,31205,Puerto Villarroel,5
2020-07-03,31206,Entre Ríos,20
2020-07-03,31602,Shinahota,3
2020-07-04,30101,Cochabamba,31
2020-07-04,30701,Capinota,1
2020-07-04,30901,Quillacollo,3
2020-07-04,31001,Sacaba,10
2020-07-04,31204,Chimoré,5
2020-07-04,31205,Puerto Villarroel,2
2020-07-04,31206,Entre Ríos,4
2020-07-04,31602,Shinahota,1
2020-07-05,30101,Cochabamba,45
2020-07-05,30701,Capinota,1
2020-07-05,30901,Quillacollo,1
2020-07-05,31002,Colomi,1
2020-07-05,31003,Villa Tunari,2
2020-07-05,31205,Puerto Villarroel,2
2020-07-05,31602,Shinahota,1
2020-07-06,30101,Cochabamba,170
